,msg_type,count,msg_channel,msg_note,msg_velocity,tick
2323,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2324,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2325,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2326,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2327,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2328,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2329,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2330,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2331,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2332,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2333,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2334,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2335,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2336,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2337,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2338,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2339,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2340,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2341,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2342,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2343,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2344,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2345,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2346,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2347,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2348,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2349,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2350,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2351,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2352,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2353,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2354,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2355,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2356,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2357,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2358,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2359,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2360,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2361,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2362,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2363,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2364,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2365,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2366,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2367,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2368,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2369,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2370,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2371,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2372,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2373,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2374,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2375,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2376,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2377,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2378,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2379,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2380,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2381,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2382,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2383,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2384,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2385,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2386,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2387,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2388,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2389,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2390,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2391,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2392,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2393,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2394,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2395,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2396,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2397,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2398,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2399,"['note_off', 'note_on']",2,"[0, 0]","[76, 69]","[42, 64]",2400
2400,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2401,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2402,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2403,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2404,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2405,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2406,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2407,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2408,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2409,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2410,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2411,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2412,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2413,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2414,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2415,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2416,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2417,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2418,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2419,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2420,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2421,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2422,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2423,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2424,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2425,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2426,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2427,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2428,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2429,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2430,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2431,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2432,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2433,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2434,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2435,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2436,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2437,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2438,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2439,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2440,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2441,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2442,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2443,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2444,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2445,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2446,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2447,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2448,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2449,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2450,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2451,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2452,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2453,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2454,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2455,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2456,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2457,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2458,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2459,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2460,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2461,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2462,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2463,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2464,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2465,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2466,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2467,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2468,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2469,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2470,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2471,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2472,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2473,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2474,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2475,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2476,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2477,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2478,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2479,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2480,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2481,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2482,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2483,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2484,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2485,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2486,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2487,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2488,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2489,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2490,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2491,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2492,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2493,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2494,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2495,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2496,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2497,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2498,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2499,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2500,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2501,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2502,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2503,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2504,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2505,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2506,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2507,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2508,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2509,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2510,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2511,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2512,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2513,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2514,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2515,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2516,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2517,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2518,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2519,"['note_off', 'note_on']",2,"[0, 0]","[69, 74]","[59, 64]",2520
2520,['note_off'],1,[0],[74],[69],2690
2521,['note_off'],1,[0],[74],[69],2690
2522,['note_off'],1,[0],[74],[69],2690
2523,['note_off'],1,[0],[74],[69],2690
2524,['note_off'],1,[0],[74],[69],2690
2525,['note_off'],1,[0],[74],[69],2690
2526,['note_off'],1,[0],[74],[69],2690
2527,['note_off'],1,[0],[74],[69],2690
2528,['note_off'],1,[0],[74],[69],2690
2529,['note_off'],1,[0],[74],[69],2690
2530,['note_off'],1,[0],[74],[69],2690
2531,['note_off'],1,[0],[74],[69],2690
2532,['note_off'],1,[0],[74],[69],2690
2533,['note_off'],1,[0],[74],[69],2690
2534,['note_off'],1,[0],[74],[69],2690
2535,['note_off'],1,[0],[74],[69],2690
2536,['note_off'],1,[0],[74],[69],2690
2537,['note_off'],1,[0],[74],[69],2690
2538,['note_off'],1,[0],[74],[69],2690
2539,['note_off'],1,[0],[74],[69],2690
2540,['note_off'],1,[0],[74],[69],2690
2541,['note_off'],1,[0],[74],[69],2690
2542,['note_off'],1,[0],[74],[69],2690
2543,['note_off'],1,[0],[74],[69],2690
2544,['note_off'],1,[0],[74],[69],2690
2545,['note_off'],1,[0],[74],[69],2690
2546,['note_off'],1,[0],[74],[69],2690
2547,['note_off'],1,[0],[74],[69],2690
2548,['note_off'],1,[0],[74],[69],2690
2549,['note_off'],1,[0],[74],[69],2690
2550,['note_off'],1,[0],[74],[69],2690
2551,['note_off'],1,[0],[74],[69],2690
2552,['note_off'],1,[0],[74],[69],2690
2553,['note_off'],1,[0],[74],[69],2690
2554,['note_off'],1,[0],[74],[69],2690
2555,['note_off'],1,[0],[74],[69],2690
2556,['note_off'],1,[0],[74],[69],2690
2557,['note_off'],1,[0],[74],[69],2690
2558,['note_off'],1,[0],[74],[69],2690
2559,['note_off'],1,[0],[74],[69],2690
2560,['note_off'],1,[0],[74],[69],2690
2561,['note_off'],1,[0],[74],[69],2690
2562,['note_off'],1,[0],[74],[69],2690
2563,['note_off'],1,[0],[74],[69],2690
2564,['note_off'],1,[0],[74],[69],2690
2565,['note_off'],1,[0],[74],[69],2690
2566,['note_off'],1,[0],[74],[69],2690
2567,['note_off'],1,[0],[74],[69],2690
2568,['note_off'],1,[0],[74],[69],2690
2569,['note_off'],1,[0],[74],[69],2690
2570,['note_off'],1,[0],[74],[69],2690
2571,['note_off'],1,[0],[74],[69],2690
2572,['note_off'],1,[0],[74],[69],2690
2573,['note_off'],1,[0],[74],[69],2690
2574,['note_off'],1,[0],[74],[69],2690
2575,['note_off'],1,[0],[74],[69],2690
2576,['note_off'],1,[0],[74],[69],2690
2577,['note_off'],1,[0],[74],[69],2690
2578,['note_off'],1,[0],[74],[69],2690
2579,['note_off'],1,[0],[74],[69],2690
2580,['note_off'],1,[0],[74],[69],2690
2581,['note_off'],1,[0],[74],[69],2690
2582,['note_off'],1,[0],[74],[69],2690
2583,['note_off'],1,[0],[74],[69],2690
2584,['note_off'],1,[0],[74],[69],2690
2585,['note_off'],1,[0],[74],[69],2690
2586,['note_off'],1,[0],[74],[69],2690
2587,['note_off'],1,[0],[74],[69],2690
2588,['note_off'],1,[0],[74],[69],2690
2589,['note_off'],1,[0],[74],[69],2690
2590,['note_off'],1,[0],[74],[69],2690
2591,['note_off'],1,[0],[74],[69],2690
2592,['note_off'],1,[0],[74],[69],2690
2593,['note_off'],1,[0],[74],[69],2690
2594,['note_off'],1,[0],[74],[69],2690
2595,['note_off'],1,[0],[74],[69],2690
2596,['note_off'],1,[0],[74],[69],2690
2597,['note_off'],1,[0],[74],[69],2690
2598,['note_off'],1,[0],[74],[69],2690
2599,['note_off'],1,[0],[74],[69],2690
2600,['note_off'],1,[0],[74],[69],2690
2601,['note_off'],1,[0],[74],[69],2690
2602,['note_off'],1,[0],[74],[69],2690
2603,['note_off'],1,[0],[74],[69],2690
2604,['note_off'],1,[0],[74],[69],2690
2605,['note_off'],1,[0],[74],[69],2690
2606,['note_off'],1,[0],[74],[69],2690
2607,['note_off'],1,[0],[74],[69],2690
2608,['note_off'],1,[0],[74],[69],2690
2609,['note_off'],1,[0],[74],[69],2690
2610,['note_off'],1,[0],[74],[69],2690
2611,['note_off'],1,[0],[74],[69],2690
2612,['note_off'],1,[0],[74],[69],2690
2613,['note_off'],1,[0],[74],[69],2690
2614,['note_off'],1,[0],[74],[69],2690
2615,['note_off'],1,[0],[74],[69],2690
2616,['note_off'],1,[0],[74],[69],2690
2617,['note_off'],1,[0],[74],[69],2690
2618,['note_off'],1,[0],[74],[69],2690
2619,['note_off'],1,[0],[74],[69],2690
2620,['note_off'],1,[0],[74],[69],2690
2621,['note_off'],1,[0],[74],[69],2690
2622,['note_off'],1,[0],[74],[69],2690
2623,['note_off'],1,[0],[74],[69],2690
2624,['note_off'],1,[0],[74],[69],2690
2625,['note_off'],1,[0],[74],[69],2690
2626,['note_off'],1,[0],[74],[69],2690
2627,['note_off'],1,[0],[74],[69],2690
2628,['note_off'],1,[0],[74],[69],2690
2629,['note_off'],1,[0],[74],[69],2690
2630,['note_off'],1,[0],[74],[69],2690
2631,['note_off'],1,[0],[74],[69],2690
2632,['note_off'],1,[0],[74],[69],2690
2633,['note_off'],1,[0],[74],[69],2690
2634,['note_off'],1,[0],[74],[69],2690
2635,['note_off'],1,[0],[74],[69],2690
2636,['note_off'],1,[0],[74],[69],2690
2637,['note_off'],1,[0],[74],[69],2690
2638,['note_off'],1,[0],[74],[69],2690
2639,['note_off'],1,[0],[74],[69],2690
2640,['note_off'],1,[0],[74],[69],2690
2641,['note_off'],1,[0],[74],[69],2690
2642,['note_off'],1,[0],[74],[69],2690
2643,['note_off'],1,[0],[74],[69],2690
2644,['note_off'],1,[0],[74],[69],2690
2645,['note_off'],1,[0],[74],[69],2690
2646,['note_off'],1,[0],[74],[69],2690
2647,['note_off'],1,[0],[74],[69],2690
2648,['note_off'],1,[0],[74],[69],2690
2649,['note_off'],1,[0],[74],[69],2690
2650,['note_off'],1,[0],[74],[69],2690
2651,['note_off'],1,[0],[74],[69],2690
2652,['note_off'],1,[0],[74],[69],2690
2653,['note_off'],1,[0],[74],[69],2690
2654,['note_off'],1,[0],[74],[69],2690
2655,['note_off'],1,[0],[74],[69],2690
2656,['note_off'],1,[0],[74],[69],2690
2657,['note_off'],1,[0],[74],[69],2690
2658,['note_off'],1,[0],[74],[69],2690
2659,['note_off'],1,[0],[74],[69],2690
2660,['note_off'],1,[0],[74],[69],2690
2661,['note_off'],1,[0],[74],[69],2690
2662,['note_off'],1,[0],[74],[69],2690
2663,['note_off'],1,[0],[74],[69],2690
2664,['note_off'],1,[0],[74],[69],2690
2665,['note_off'],1,[0],[74],[69],2690
2666,['note_off'],1,[0],[74],[69],2690
2667,['note_off'],1,[0],[74],[69],2690
2668,['note_off'],1,[0],[74],[69],2690
2669,['note_off'],1,[0],[74],[69],2690
2670,['note_off'],1,[0],[74],[69],2690
2671,['note_off'],1,[0],[74],[69],2690
2672,['note_off'],1,[0],[74],[69],2690
2673,['note_off'],1,[0],[74],[69],2690
2674,['note_off'],1,[0],[74],[69],2690
2675,['note_off'],1,[0],[74],[69],2690
2676,['note_off'],1,[0],[74],[69],2690
2677,['note_off'],1,[0],[74],[69],2690
2678,['note_off'],1,[0],[74],[69],2690
2679,['note_off'],1,[0],[74],[69],2690
2680,['note_off'],1,[0],[74],[69],2690
2681,['note_off'],1,[0],[74],[69],2690
2682,['note_off'],1,[0],[74],[69],2690
2683,['note_off'],1,[0],[74],[69],2690
2684,['note_off'],1,[0],[74],[69],2690
2685,['note_off'],1,[0],[74],[69],2690
2686,['note_off'],1,[0],[74],[69],2690
2687,['note_off'],1,[0],[74],[69],2690
2688,['note_off'],1,[0],[74],[69],2690
2689,['note_off'],1,[0],[74],[69],2690
2690,['note_on'],1,[0],[76],[64],2703
2691,['note_on'],1,[0],[76],[64],2703
2692,['note_on'],1,[0],[76],[64],2703
2693,['note_on'],1,[0],[76],[64],2703
2694,['note_on'],1,[0],[76],[64],2703
2695,['note_on'],1,[0],[76],[64],2703
2696,['note_on'],1,[0],[76],[64],2703
2697,['note_on'],1,[0],[76],[64],2703
2698,['note_on'],1,[0],[76],[64],2703
2699,['note_on'],1,[0],[76],[64],2703
2700,['note_on'],1,[0],[76],[64],2703
2701,['note_on'],1,[0],[76],[64],2703
2702,['note_on'],1,[0],[76],[64],2703
2703,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2704,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2705,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2706,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2707,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2708,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2709,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2710,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2711,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2712,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2713,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2714,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2715,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2716,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2717,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2718,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2719,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2720,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2721,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2722,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2723,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2724,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2725,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2726,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2727,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2728,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2729,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2730,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2731,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
2732,"['note_off', 'note_on']",2,"[0, 0]","[76, 74]","[44, 64]",2763
